Timestamp,Parameter,1331,A01b,A01c,A01d,A02a,A02b,A02c,A02d,A03a,A03b,A03c,A03d,A04a,A04b,A04c,A04d,A05a,A05b,A05c,A05d,A06a,A06b,A06c,A06d,A07a,A07b,A07c,A07d,A08a,A08b,A08c,A08d
2025-03-03 12:42:00,wthrspar,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:45:00,wthrspar,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:48:00,wthrspar,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:51:00,wthrspar,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:54:00,wthrspar,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:57:00,wthrspar,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:00:00,wthrspar,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:03:00,wthrspar,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:06:00,wthrspar,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:09:00,wthrspar,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:12:00,wthrspar,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:15:00,wthrspar,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:18:00,wthrspar,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:21:00,wthrspar,498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:24:00,wthrspar,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:27:00,wthrspar,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:30:00,wthrspar,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:33:00,wthrspar,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:36:00,wthrspar,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:39:00,wthrspar,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:42:00,wthrspar,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:45:00,wthrspar,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:48:00,wthrspar,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:51:00,wthrspar,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:54:00,wthrspar,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:57:00,wthrspar,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:00:00,wthrspar,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:03:00,wthrspar,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:06:00,wthrspar,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:09:00,wthrspar,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:12:00,wthrspar,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:15:00,wthrspar,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:18:00,wthrspar,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:21:00,wthrspar,453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:24:00,wthrspar,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:27:00,wthrspar,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:30:00,wthrspar,634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:33:00,wthrspar,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:36:00,wthrspar,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:39:00,wthrspar,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:42:00,wthrspar,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:45:00,wthrspar,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:48:00,wthrspar,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:51:00,wthrspar,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:54:00,wthrspar,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 14:57:00,wthrspar,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:00:00,wthrspar,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:03:00,wthrspar,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:06:00,wthrspar,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:09:00,wthrspar,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:12:00,wthrspar,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:15:00,wthrspar,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:18:00,wthrspar,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:21:00,wthrspar,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:24:00,wthrspar,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:27:00,wthrspar,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:30:00,wthrspar,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:33:00,wthrspar,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:36:00,wthrspar,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:39:00,wthrspar,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:42:00,wthrspar,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:45:00,wthrspar,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:48:00,wthrspar,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:51:00,wthrspar,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:54:00,wthrspar,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 15:57:00,wthrspar,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:00:00,wthrspar,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:03:00,wthrspar,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:06:00,wthrspar,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:09:00,wthrspar,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:12:00,wthrspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:15:00,wthrspar,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:18:00,wthrspar,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:21:00,wthrspar,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:24:00,wthrspar,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:27:00,wthrspar,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:30:00,wthrspar,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:33:00,wthrspar,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:36:00,wthrspar,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:39:00,wthrspar,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:42:00,wthrspar,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:45:00,wthrspar,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:48:00,wthrspar,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:51:00,wthrspar,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:54:00,wthrspar,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 16:57:00,wthrspar,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:00:00,wthrspar,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:03:00,wthrspar,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:06:00,wthrspar,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:09:00,wthrspar,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:12:00,wthrspar,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:15:00,wthrspar,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:18:00,wthrspar,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:21:00,wthrspar,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:24:00,wthrspar,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:27:00,wthrspar,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 17:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:00:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:03:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:06:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:09:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:12:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:15:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:18:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:21:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:24:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:27:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 18:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:00:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:03:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:06:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:09:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:12:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:15:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:18:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:21:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:24:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:27:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 19:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:00:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:03:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:06:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:09:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:12:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:15:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:18:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:21:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:24:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:27:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 20:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:00:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:03:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:06:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:09:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:12:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:15:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:18:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:21:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:24:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:27:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 21:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:00:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:03:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:06:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:09:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:12:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:15:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:18:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:21:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:24:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:27:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 22:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:00:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:03:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:06:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:09:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:12:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:15:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:18:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:21:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:24:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:27:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:30:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:33:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:36:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:39:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:42:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:45:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:48:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:51:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:54:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 23:57:00,wthrspar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
